0.00,1.00,2.00,3.00,4.00,5.00
0.00,1.89,4.00,4.60,1.98,1.91
1.89,0.00,1.85,4.00,1.96,3.80
4.00,1.85,0.00,4.60,4.00,3.40
4.60,4.00,4.60,0.00,4.60,3.40
1.98,1.96,4.00,4.60,0.00,1.94
1.91,3.80,3.40,3.40,1.94,0.00
