0.00,1.00,2.00,3.00,4.00,5.00
0.00,4.20,3.40,3.20,4.20,4.40
4.20,0.00,4.80,5.00,1.96,3.80
3.40,4.80,0.00,3.80,4.80,5.00
3.20,5.00,3.80,0.00,5.00,4.80
4.20,1.96,4.80,5.00,0.00,3.80
4.40,3.80,5.00,4.80,3.80,0.00
