0.00,1.00,2.00,3.00,4.00,5.00
0.00,4.20,3.40,1.91,3.80,1.83
4.20,0.00,4.80,3.40,1.88,4.00
3.40,4.80,0.00,4.20,4.20,3.60
1.91,3.40,4.20,0.00,1.85,3.20
3.80,1.88,4.20,1.85,0.00,3.20
1.83,4.00,3.60,3.20,3.20,0.00
