0.00,1.00,2.00,3.00,4.00,5.00
0.00,3.20,3.20,3.20,3.80,4.80
3.20,0.00,1.96,1.90,4.40,3.40
3.20,1.96,0.00,4.00,4.40,3.40
3.20,1.90,4.00,0.00,4.40,3.40
3.80,4.40,4.40,4.40,0.00,5.00
4.80,3.40,3.40,3.40,5.00,0.00
