0.00,1.00,2.00,3.00,4.00,5.00
0.00,4.00,3.20,4.00,3.40,3.40
4.00,0.00,4.40,4.00,4.80,3.20
3.20,4.40,0.00,1.89,1.99,1.94
4.00,4.00,1.89,0.00,1.82,1.83
3.40,4.80,1.99,1.82,0.00,1.90
3.40,3.20,1.94,1.83,1.90,0.00
