0.00,1.00,2.00,3.00,4.00,5.00
0.00,3.60,3.20,3.80,3.80,3.80
3.60,0.00,4.20,1.94,1.93,1.84
3.20,4.20,0.00,4.40,4.40,3.40
3.80,1.94,4.40,0.00,4.00,1.96
3.80,1.93,4.40,4.00,0.00,3.60
3.80,1.84,3.40,1.96,3.60,0.00
