0.00,1.00,2.00,3.00,4.00,5.00
0.00,3.60,5.00,4.00,3.20,4.20
3.60,0.00,4.60,3.80,4.20,1.83
5.00,4.60,0.00,4.00,4.20,3.20
4.00,3.80,4.00,0.00,4.40,3.40
3.20,4.20,4.20,4.40,0.00,5.00
4.20,1.83,3.20,3.40,5.00,0.00
