0.00,1.00,2.00,3.00,4.00,5.00
0.00,1.94,4.00,1.97,3.80,1.98
1.94,0.00,4.40,1.85,3.40,1.87
4.00,4.40,0.00,4.00,3.60,4.00
1.97,1.85,4.00,0.00,1.92,2.00
3.80,3.40,3.60,1.92,0.00,1.91
1.98,1.87,4.00,2.00,1.91,0.00
