0.00,1.00,2.00,3.00,4.00,5.00
0.00,4.20,1.88,3.20,3.40,4.40
4.20,0.00,5.00,3.60,3.80,4.00
1.88,5.00,0.00,4.60,4.80,4.00
3.20,3.60,4.60,0.00,3.80,4.80
3.40,3.80,4.80,3.80,0.00,4.40
4.40,4.00,4.00,4.80,4.40,0.00
