0,1,2,3,4,5
0.0,3.03,3.09,3.49,3.26,4.66
3.03,0.0,4.94,3.09,1.95,3.03
3.09,4.94,0.0,4.14,4.89,4.14
3.49,3.09,4.14,0.0,3.2,4.83
3.26,1.95,4.89,3.2,0.0,4.14
4.66,3.03,4.14,4.83,4.14,0.0
