0,1,2,3,4,5
0.0,1.95,3.66,3.54,1.88,1.95
1.95,0.0,3.54,3.43,1.78,1.92
3.66,3.54,0.0,4.03,3.66,3.6
3.54,3.43,4.03,0.0,3.71,3.43
1.88,1.78,3.66,3.71,0.0,1.91
1.95,1.92,3.6,3.43,1.91,0.0
