0,1,2,3,4,5
0.0,3.94,4.0,1.9,1.91,3.37
3.94,0.0,1.9,1.96,1.96,3.43
4.0,1.9,0.0,1.89,1.9,3.37
1.9,1.96,1.89,0.0,1.99,3.37
1.91,1.96,1.9,1.99,0.0,3.37
3.37,3.43,3.37,3.37,3.37,0.0
