0,1,2,3,4,5
0.0,3.6,4.31,3.94,3.94,1.87
3.6,0.0,4.71,3.77,3.77,1.85
4.31,4.71,0.0,4.6,4.6,4.09
3.94,3.77,4.6,0.0,1.93,1.85
3.94,3.77,4.6,1.93,0.0,3.71
1.87,1.85,4.09,1.85,3.71,0.0
