0,1,2,3,4,5
0.0,3.71,3.89,3.54,3.54,3.43
3.71,0.0,3.83,1.98,1.92,1.88
3.89,3.83,0.0,3.66,3.66,3.6
3.54,1.98,3.66,0.0,1.91,1.88
3.54,1.92,3.66,1.91,0.0,1.94
3.43,1.88,3.6,1.88,1.94,0.0
