0,1,2,3,4,5
0.0,1.85,3.66,4.03,3.83,1.91
1.85,0.0,3.31,3.66,1.94,3.6
3.66,3.31,0.0,4.37,3.49,3.14
4.03,3.66,4.37,0.0,3.49,3.14
3.83,1.94,3.49,3.49,0.0,3.49
1.91,3.6,3.14,3.14,3.49,0.0
